Income,Credit_Score,Loan_Amount,DTI_Ratio,Employment_Status,Approval
53559,411,16476,81.47,unemployed,Rejected
55108,470,15302,82.25,employed,Rejected
101553,489,11396,19.43,employed,Rejected
101474,794,60260,42.52,employed,Approved
183541,846,134729,26.38,employed,Rejected
65597,317,44322,45.46,employed,Rejected
80291,650,17023,31.53,employed,Approved
92581,655,11032,51.01,employed,Rejected
160442,769,121684,24.43,unemployed,Rejected
40105,303,10588,84.07,employed,Rejected
158280,761,110203,20.32,unemployed,Rejected
135826,522,1800,3.9,employed,Rejected
46573,845,32853,89.74,employed,Rejected
186991,501,39736,7.85,unemployed,Rejected
40873,417,6662,72.74,employed,Rejected
128913,335,32707,27.48,employed,Rejected
47443,774,3097,61.21,unemployed,Rejected
59402,375,37474,63.97,employed,Rejected
129891,658,8327,36.29,unemployed,Rejected
114809,679,37642,17.67,employed,Approved
59336,745,33315,83.83,employed,Rejected
38002,765,27240,36.4,unemployed,Rejected
103233,539,81042,47.71,unemployed,Rejected
75061,395,42274,61.44,unemployed,Rejected
39285,716,17946,111.24,employed,Rejected
65134,418,25255,58.69,employed,Rejected
33512,325,23152,72.62,unemployed,Rejected
61097,572,37143,52.45,unemployed,Rejected
184935,404,108768,17.15,employed,Rejected
160375,681,5759,22.05,employed,Approved
25331,460,16571,35.23,employed,Rejected
164589,747,43154,19.03,unemployed,Rejected
50223,644,32623,53.19,employed,Rejected
70047,571,43804,13.61,employed,Rejected
129640,621,61812,7.49,unemployed,Rejected
197839,535,126166,24.01,employed,Rejected
64646,652,47803,67.48,employed,Rejected
70157,652,46485,64.34,employed,Rejected
61010,420,5868,46.85,employed,Rejected
178788,410,139163,9.2,employed,Rejected
157044,742,29574,7.11,employed,Approved
20026,494,15881,131.75,employed,Rejected
141949,387,78326,6.14,employed,Rejected
35169,559,23028,77.84,employed,Rejected
144712,668,50363,31.05,employed,Approved
192333,609,66500,13.58,unemployed,Rejected
122486,416,55702,37.25,unemployed,Rejected
70378,348,13483,7.95,unemployed,Rejected
122485,501,90394,28.99,unemployed,Rejected
29389,830,11853,32.57,employed,Approved
23220,766,8416,161.24,employed,Rejected
158000,489,9362,20.19,unemployed,Rejected
123946,570,48761,22.82,unemployed,Rejected
78237,368,59352,11.55,employed,Rejected
127534,738,80833,32.63,unemployed,Rejected
67885,785,30129,38.17,employed,Approved
157202,364,49877,10.51,unemployed,Rejected
182469,400,107285,27.14,unemployed,Rejected
179640,807,66572,23.49,unemployed,Rejected
85930,309,44746,10.83,unemployed,Rejected
157979,589,107989,27.13,employed,Rejected
61867,669,22690,35.21,employed,Approved
69621,452,2914,33.01,employed,Rejected
28480,833,3392,151.88,employed,Rejected
172178,588,116347,10.31,employed,Rejected
29499,409,5867,27.55,employed,Rejected
50446,616,9547,96.03,employed,Rejected
169021,609,32864,4.53,unemployed,Rejected
88215,399,23928,47.81,employed,Rejected
97527,678,15656,11.64,employed,Approved
138342,331,106225,35.97,employed,Rejected
183291,365,109548,5.35,employed,Rejected
139862,763,55291,25.28,employed,Approved
91551,698,28390,37.03,employed,Approved
58508,420,37345,62.94,employed,Rejected
189853,439,8322,19.33,employed,Rejected
154474,559,39087,19.93,employed,Approved
150966,553,48939,16.38,unemployed,Rejected
70010,674,48798,55.15,unemployed,Rejected
45463,389,15096,23.31,unemployed,Rejected
180448,484,101302,14.16,unemployed,Rejected
103813,717,41933,23.17,employed,Approved
73872,467,8237,54.36,unemployed,Rejected
40386,507,17386,80.53,employed,Rejected
81752,448,47573,56.04,employed,Rejected
132873,303,39389,29.28,unemployed,Rejected
97960,334,18470,36.56,unemployed,Rejected
32023,411,16653,120.75,unemployed,Rejected
147961,322,105679,27.33,unemployed,Rejected
103540,463,60200,35.86,employed,Rejected
114095,466,43145,32.72,employed,Rejected
186264,509,22710,17.66,employed,Rejected
29308,611,14033,29.73,employed,Approved
64765,498,12265,46.91,employed,Rejected
167586,381,22511,7.07,employed,Rejected
144479,534,51795,22.53,employed,Rejected
139947,412,58623,30.66,unemployed,Rejected
157435,368,23697,19.03,unemployed,Rejected
148363,396,9403,15.33,unemployed,Rejected
65541,716,46190,74.03,unemployed,Rejected
30759,355,8051,111.11,employed,Rejected
56188,762,44763,17.43,employed,Rejected
112882,426,59216,40.48,employed,Rejected
60292,769,8160,32.09,unemployed,Rejected
73306,558,41700,57.55,employed,Rejected
57886,741,35051,63.91,unemployed,Rejected
137311,812,2224,16.99,unemployed,Rejected
162052,656,15803,29.39,employed,Approved
126886,408,97518,10.48,unemployed,Rejected
144833,554,2655,24.71,employed,Approved
89785,814,64444,38.87,employed,Rejected
157982,428,73714,23.6,employed,Rejected
113701,818,29166,17.87,employed,Approved
194435,519,132461,16.72,unemployed,Rejected
61621,420,5435,41.73,employed,Rejected
122455,368,78032,4.45,employed,Rejected
158270,454,64854,23,unemployed,Rejected
192577,659,149584,9.1,employed,Rejected
132162,778,21552,15.1,unemployed,Rejected
62461,746,28204,77.3,unemployed,Rejected
75499,328,18177,14.17,employed,Rejected
109206,440,81404,33.73,unemployed,Rejected
94090,338,10490,37.19,unemployed,Rejected
147208,710,35001,22.81,unemployed,Rejected
100631,834,4689,33.25,unemployed,Rejected
85782,420,11436,23.36,employed,Rejected
125337,702,95921,6.31,employed,Rejected
57626,610,8711,46.61,employed,Approved
127650,306,78599,34.77,employed,Rejected
192285,566,4714,20.33,unemployed,Rejected
35347,739,12099,130.33,unemployed,Rejected
73478,708,45707,26.2,employed,Rejected
64991,532,22127,55.57,employed,Rejected
185583,600,41378,10.09,employed,Approved
22639,462,9981,161.54,unemployed,Rejected
94248,356,68721,31.42,employed,Rejected
108043,565,69855,26.25,unemployed,Rejected
57810,518,31871,10.71,employed,Rejected
106059,685,6438,23.61,employed,Approved
138012,612,49856,8.66,unemployed,Rejected
180023,625,35368,27.29,unemployed,Rejected
185963,849,72620,20.15,employed,Approved
191981,678,119968,3.18,unemployed,Rejected
128731,564,76759,19.47,unemployed,Rejected
170020,487,80738,6.64,employed,Rejected
101416,470,9093,22.73,unemployed,Rejected
125004,674,98571,19.25,unemployed,Rejected
174877,376,14187,18.83,employed,Rejected
56174,455,22686,58.72,unemployed,Rejected
176323,460,99417,18.44,employed,Rejected
80124,584,59327,14.19,unemployed,Rejected
192300,366,138071,12.89,employed,Rejected
179998,698,101130,15.91,employed,Approved
126789,455,16269,37.9,employed,Rejected
198255,690,122721,20.32,unemployed,Rejected
92158,392,23765,17.54,unemployed,Rejected
147317,312,33853,33.57,unemployed,Rejected
144323,372,51730,27.93,unemployed,Rejected
79629,353,3408,27.18,employed,Rejected
126909,443,100593,30.83,employed,Rejected
105873,793,37921,10.97,employed,Approved
28278,523,20516,37.11,employed,Rejected
36740,454,26750,73.45,unemployed,Rejected
107827,519,18658,42.86,unemployed,Rejected
63137,734,27420,50.94,employed,Rejected
131601,634,55056,23.32,employed,Approved
59913,827,22707,68.29,unemployed,Rejected
38315,378,21851,33.4,employed,Rejected
43558,667,11138,16.55,unemployed,Rejected
107891,678,20828,20.08,unemployed,Rejected
195799,393,72555,24.16,employed,Rejected
101682,666,69346,13.71,unemployed,Rejected
96083,742,67964,39.78,employed,Rejected
198907,558,84968,23.07,employed,Approved
27255,643,17446,44.62,unemployed,Rejected
120791,583,27468,9.23,unemployed,Rejected
166618,409,34455,7.15,employed,Rejected
40365,610,19303,54.95,unemployed,Rejected
128874,733,5346,29.52,employed,Approved
116358,574,46014,34.97,unemployed,Rejected
68290,721,53808,40.59,unemployed,Rejected
34882,654,5571,91.46,unemployed,Rejected
70555,449,43042,64.84,employed,Rejected
43089,395,3843,76.41,unemployed,Rejected
181188,552,86597,23.21,unemployed,Rejected
71054,691,22250,15.62,employed,Approved
21891,508,9450,171.23,employed,Rejected
59360,309,28486,76.82,unemployed,Rejected
32889,808,23421,108.21,unemployed,Rejected
44442,670,22663,64.65,unemployed,Rejected
69392,590,28265,54.12,unemployed,Rejected
181657,364,89388,12.93,unemployed,Rejected
118059,307,45076,36.41,employed,Rejected
173730,620,17021,25.38,unemployed,Rejected
24637,520,13771,54.39,unemployed,Rejected
109152,399,31518,7.87,employed,Rejected
85031,325,62359,45.12,employed,Rejected
79481,300,19110,19.67,unemployed,Rejected
145936,728,82830,33.27,unemployed,Rejected
21389,735,2470,113.37,employed,Rejected
34012,367,16395,16.18,employed,Rejected
149886,475,38195,11.03,unemployed,Rejected
50265,649,30360,92.28,employed,Rejected
87692,507,13159,26.87,unemployed,Rejected
194060,351,62143,4.36,unemployed,Rejected
184093,341,140968,14.63,employed,Rejected
189794,615,74625,23.1,employed,Approved
94546,802,8718,31.27,unemployed,Rejected
125444,645,74905,14.88,employed,Approved
124590,509,77328,23.78,employed,Rejected
196741,381,96389,4.67,employed,Rejected
129721,575,86177,8.97,unemployed,Rejected
32906,741,7930,74.31,employed,Rejected
110508,602,53960,8.14,unemployed,Rejected
46190,582,10229,83.36,unemployed,Rejected
139561,444,54266,19.5,employed,Rejected
29676,363,21777,145.21,employed,Rejected
93005,374,63147,11.81,unemployed,Rejected
116376,660,57234,15.11,unemployed,Rejected
49529,795,11273,48.6,employed,Approved
109697,435,77056,10.66,employed,Rejected
177691,543,2874,18.3,unemployed,Rejected
143224,494,82275,31.72,unemployed,Rejected
46257,538,2541,24.09,employed,Rejected
132301,832,26492,25.06,unemployed,Rejected
46321,444,1626,42.66,unemployed,Rejected
119306,760,41985,20.76,employed,Approved
148308,336,52825,30.21,unemployed,Rejected
55835,675,14657,57.5,unemployed,Rejected
133949,329,15350,13.44,employed,Rejected
182303,383,70415,13.52,employed,Rejected
161839,380,44446,15.71,unemployed,Rejected
84184,441,36629,43.06,employed,Rejected
86814,743,24999,24.72,employed,Approved
116938,442,66453,11.92,employed,Rejected
185157,309,80333,19.35,unemployed,Rejected
195846,408,136804,12.38,unemployed,Rejected
179437,798,50583,21.35,employed,Approved
94893,630,69258,18.56,employed,Rejected
169991,427,114777,27.14,unemployed,Rejected
90651,312,30508,7.49,unemployed,Rejected
137718,342,62613,6.78,employed,Rejected
116360,388,35634,34.32,unemployed,Rejected
87892,342,8919,10.32,unemployed,Rejected
85501,392,22204,57.27,employed,Rejected
129436,606,25349,33.39,employed,Approved
135934,469,84138,18,unemployed,Rejected
28961,527,19940,131.24,employed,Rejected
146178,734,37701,32.73,unemployed,Rejected
69171,454,14057,37.47,unemployed,Rejected
189243,603,42330,8.9,unemployed,Rejected
36548,689,18969,65.3,unemployed,Rejected
110174,424,48103,21.59,unemployed,Rejected
55220,699,22158,13.8,unemployed,Rejected
151920,671,46849,18.61,unemployed,Rejected
186742,842,17361,22.55,employed,Approved
143663,770,34036,34.68,unemployed,Rejected
165455,642,28503,11.4,employed,Approved
78486,355,54756,50.87,employed,Rejected
41491,490,29019,28.58,unemployed,Rejected
189877,763,37540,17.11,unemployed,Rejected
170643,766,27189,10.88,employed,Approved
187210,829,66145,24.93,employed,Approved
57612,747,10259,45.75,employed,Approved
34480,755,27266,68.37,unemployed,Rejected
22506,664,10558,96.69,employed,Rejected
84472,354,50877,10.36,unemployed,Rejected
106704,831,11127,44.96,unemployed,Rejected
183089,554,41804,16.26,employed,Approved
83150,515,19088,36.35,unemployed,Rejected
90125,618,48145,36.88,employed,Approved
115084,607,74076,34.13,unemployed,Rejected
142557,517,49262,10.42,unemployed,Rejected
127150,489,85340,38.01,employed,Rejected
144947,469,80431,22.23,employed,Rejected
68866,515,3607,19.57,unemployed,Rejected
58367,762,23285,23.54,employed,Approved
22955,371,2220,60.41,employed,Rejected
31991,787,18002,90.47,employed,Rejected
58203,790,45517,22.89,unemployed,Rejected
104103,529,65874,8.79,unemployed,Rejected
143395,817,64367,33.72,employed,Approved
33923,659,18697,59.72,unemployed,Rejected
125975,749,2597,27.67,employed,Approved
185018,494,107138,18.37,unemployed,Rejected
165609,340,108152,11.05,unemployed,Rejected
170742,556,106944,29.2,unemployed,Rejected
43123,490,23055,40.95,unemployed,Rejected
58178,478,42932,30.78,unemployed,Rejected
29591,525,2596,84.68,unemployed,Rejected
118579,444,49311,38.73,employed,Rejected
101902,616,36544,9.62,unemployed,Rejected
135388,600,75721,20.09,unemployed,Rejected
151396,849,50685,13.15,employed,Approved
172073,838,17214,22.86,employed,Approved
25167,749,13779,175.69,unemployed,Rejected
158092,366,109976,22.89,unemployed,Rejected
53968,643,40369,37.21,employed,Rejected
112092,629,43068,12.56,employed,Approved
70451,352,38735,57.71,unemployed,Rejected
144675,719,87788,5.75,employed,Rejected
155884,785,27073,5.57,employed,Approved
49790,646,14723,75.97,unemployed,Rejected
30411,501,5115,150.91,unemployed,Rejected
132498,776,30339,17.2,unemployed,Rejected
96542,815,70584,51.67,employed,Rejected
122805,440,90918,33.35,employed,Rejected
103002,306,6208,32.43,unemployed,Rejected
37067,847,17943,103.84,employed,Rejected
196558,653,61929,4.94,employed,Approved
92222,467,54265,45.57,unemployed,Rejected
24092,757,13814,89.54,unemployed,Rejected
161187,686,51964,15.16,employed,Approved
139471,401,60175,11.66,unemployed,Rejected
182451,425,112295,19.67,unemployed,Rejected
154314,821,29864,8.78,employed,Approved
58007,794,20253,12.5,employed,Approved
188018,421,96191,20.85,unemployed,Rejected
82272,542,35857,22.51,employed,Rejected
125218,810,77134,13.39,employed,Rejected
81507,763,61355,17.43,unemployed,Rejected
35483,560,24771,36.09,unemployed,Rejected
71275,353,20496,51.93,unemployed,Rejected
58575,335,1526,79.56,employed,Rejected
180967,473,6281,25.94,unemployed,Rejected
189499,334,52488,21.78,employed,Rejected
128944,547,27971,3.99,employed,Rejected
152339,539,66140,30.24,employed,Rejected
88194,451,37101,50.74,unemployed,Rejected
58405,661,33011,81.07,employed,Rejected
69496,494,45876,18.26,unemployed,Rejected
72212,352,47726,55.87,employed,Rejected
125561,546,11462,39.26,employed,Rejected
25639,474,12459,43.59,employed,Rejected
153396,315,8249,15.34,employed,Rejected
128206,373,65070,27.76,employed,Rejected
154425,555,18311,13.65,employed,Approved
117798,562,87708,11.9,employed,Rejected
195455,387,131904,18.57,employed,Rejected
66580,414,11493,34.51,unemployed,Rejected
115179,742,58406,23.61,employed,Approved
131180,454,91316,7.19,unemployed,Rejected
127127,523,8211,20.07,employed,Rejected
94397,491,3991,11.02,unemployed,Rejected
51984,569,4058,18.35,unemployed,Rejected
104308,645,25412,36.42,employed,Approved
199019,560,34317,4.63,unemployed,Rejected
114199,427,13690,25.92,unemployed,Rejected
107194,553,1320,33.08,employed,Approved
154109,782,107156,29.1,employed,Rejected
183896,528,64920,8.76,unemployed,Rejected
135201,325,73254,32.66,unemployed,Rejected
98158,450,9697,28.73,unemployed,Rejected
51920,496,33806,49.62,employed,Rejected
51654,682,23944,57.15,employed,Rejected
166589,555,124871,3.06,employed,Rejected
23442,404,4005,134.34,employed,Rejected
38029,406,30068,44.4,employed,Rejected
120928,425,78365,6.84,employed,Rejected
51034,349,38455,27.37,unemployed,Rejected
90116,728,62558,48.76,unemployed,Rejected
26615,498,19722,88.76,employed,Rejected
134232,538,29198,32.72,unemployed,Rejected
81708,675,29947,35.26,unemployed,Rejected
162036,649,40289,20.87,unemployed,Rejected
148721,753,42912,8.09,unemployed,Rejected
96492,834,50323,44.25,unemployed,Rejected
59999,454,26698,36.93,unemployed,Rejected
48004,846,7598,97.02,unemployed,Rejected
176055,730,52599,2.91,employed,Approved
73006,557,4409,24.47,employed,Approved
61280,319,34581,38.4,employed,Rejected
25234,414,5761,110.02,employed,Rejected
74357,412,5420,11.19,unemployed,Rejected
73923,487,52717,32,unemployed,Rejected
109726,466,74015,24.96,unemployed,Rejected
81333,361,7759,21.45,unemployed,Rejected
66214,832,36354,17.67,unemployed,Rejected
85636,338,32693,40.81,unemployed,Rejected
41739,320,18988,119,unemployed,Rejected
75622,582,41545,40.8,unemployed,Rejected
109052,785,13200,8.24,unemployed,Rejected
59813,436,42170,80.83,unemployed,Rejected
182642,676,125681,16.17,unemployed,Rejected
29119,348,8678,89.45,unemployed,Rejected
176195,353,114282,23.44,unemployed,Rejected
102175,551,24099,39.83,employed,Approved
161407,780,55142,22.96,unemployed,Rejected
62915,575,17533,75.87,employed,Rejected
117055,526,1273,39.64,employed,Rejected
149411,357,26344,22.85,unemployed,Rejected
66825,352,43308,47.63,employed,Rejected
52768,564,30769,44.07,employed,Approved
143359,566,2771,20.16,unemployed,Rejected
133181,448,78443,15.21,employed,Rejected
54887,745,23759,89.84,unemployed,Rejected
185780,754,117397,14.64,unemployed,Rejected
52152,413,1508,30.03,employed,Rejected
129937,628,42488,38.47,unemployed,Rejected
32750,558,16799,19.35,unemployed,Rejected
184404,508,121229,21.58,employed,Rejected
22528,786,12844,212.29,employed,Rejected
112271,480,22918,21.15,employed,Rejected
85704,432,20712,24.71,employed,Rejected
143597,364,52973,5.16,employed,Rejected
157650,377,72500,8.25,unemployed,Rejected
174110,548,56299,23.33,unemployed,Rejected
70055,583,22836,65.83,unemployed,Rejected
55033,591,15295,15.68,unemployed,Rejected
116497,842,1854,30.39,unemployed,Rejected
168739,503,121943,7.39,employed,Rejected
81117,496,7675,32.56,unemployed,Rejected
181320,724,50546,7.83,employed,Approved
91658,326,48694,53.72,employed,Rejected
81472,548,14765,21.95,unemployed,Rejected
147573,509,87284,33.08,employed,Rejected
157456,360,110137,16.76,employed,Rejected
177887,647,133062,23.75,employed,Rejected
155651,849,43397,3.72,unemployed,Rejected
111748,650,64983,28.55,unemployed,Rejected
98908,436,61634,17.18,employed,Rejected
